Trait,Stratum,Feature,Total width (bp),Proportion of SNPs,Coefficient,Coefficient_std_error,Coefficient_z-score,Coefficient_p,Coefficient_holm,Proportion of h2,Proportion of h2 standard error,Enrichment,Enrichment_std_error
Schizophrenia,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.5963255794020794e-7,4.1261963201347084e-8,3.868758186837712,5.469553129543945e-5,0.0028988631586582907,0.05029049155560316,0.009709535597834757,2.604545016818778,0.5028569372602893
Subjective well-being,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.1392473303880775e-8,5.976054226612484e-9,1.9063537364082084,0.028302163371479894,1,0.08197016102252438,0.03344810942474343,4.245235387747209,1.7322778924899664
Years of education,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,5.0992027999346056e-9,7.354624004728915e-9,0.6933329014040546,0.24405032998577256,1,0.036737357379718026,0.024616662628045155,1.9026280741090589,1.2748971822575195
ADHD,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-2.6313845033317452e-9,2.1528048231296688e-8,-0.12223051876604099,0.5486417714089442,1,0.012397323915664045,0.016840184286932097,0.6420575187802771,0.8721532979717328
Alzheimers disease,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-3.882725407399793e-9,3.60883363762666e-8,-0.10758948173497013,0.5428393295419712,1,0.0124464049161423,0.053068520968273046,0.6445994242431574,2.748419185464465
Anorexia nervosa,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.3546765915282036e-8,9.850182515643495e-8,0.13752807010192797,0.44530670340399614,1,0.01683578289085786,0.043002367018236724,0.8719253496288631,2.227092980487717
Anxiety disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-1.4464692887245625e-8,9.150708064074964e-8,-0.1580718430307376,0.5627999061781701,1,0.004054087701507406,0.11957177748775509,0.20996123907504258,6.192623447785687
Autism spectrum disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.2032556689252407e-7,1.0606392431787741e-7,1.1344627088462613,0.1283002538138091,1,0.051354558117158784,0.03260961885902886,2.6596530337567112,1.6888524584361584
Bipolar disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.3497908663907365e-7,1.1917644323630004e-7,1.1325987164379503,0.128691403960138,1,0.0655047685718244,0.04077181562069567,3.3924925623958,2.1115727032440477
BMI,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.7535910107398213e-8,1.2798560986288328e-8,1.370147013104459,0.08532050737203646,1,0.02651415299634462,0.009651401298511315,1.3731682257559075,0.4998461613675599
Childhood cognitive performance,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.1475432877800794e-7,8.738842006425031e-8,1.3131525743758439,0.09456577053994211,1,0.07686143167004135,0.05388212037200164,3.9806542479392197,2.790555506011762
Cigarettes per day,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,3.4856625716305226e-8,4.6730728075376704e-8,0.7459037586592159,0.2278627772762292,1,0.051996035544348174,0.052947852855412314,2.692875155567563,2.7421697827977027
College attainment,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,9.478830944845459e-9,1.752664252857576e-8,0.5408241155937881,0.2943144095774567,1,0.03470989908533453,0.02698336153179411,1.7976259905321665,1.3974685400907283
Conscientiousness,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-5.6800583034026336e-8,9.08514701120883e-8,-0.6252026848211529,0.7340809799853589,1,-0.10861296668903099,0.3403862041003559,-5.625066536465408,17.62860461809635
Coronary artery disease,Non-brain-linked,New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,2.7567938847318466e-8,2.639905208083795e-8,1.0442776037147548,0.14817848583067694,1,0.06079816512048246,0.037409279877748114,3.1487375266793336,1.937426946416715
Crohns disease,Non-brain-linked,New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-2.774396405735512e-8,9.3245780452927055e-08,-0.29753586620856276,0.6169712850857427,1,0.008346731065428116,0.020119383497598547,0.4322772780844924,1.0419830550313611
Depressive symptoms,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-7.937368307911276e-10,1.2556136699383455e-8,-0.0632150517149198,0.5252023703917251,1,0.015596328950596535,0.032915139005309776,0.8077340187464678,1.7046753496014573
Epilepsy,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,4.9327421683700895e-8,4.265712395808876e-8,1.1563700762425004,0.12376490797779319,1,0.06339476869443367,0.04217762673161225,3.2832156494813556,2.1843796735135257
Ever smoked,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.2766142193003121e-8,2.334221161327583e-8,0.5469122808287115,0.29221949907687356,1,0.03403068921504983,0.02987646855870343,1.7624497051489103,1.5473025794285387
Extraversion,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-2.8908644956320234e-9,2.2607989489665415e-8,-0.1278691542630758,0.5508737390240142,1,-0.01459075577776034,0.34324195258331475,-0.7556553749443601,17.77650385810188
Focal epilepsy,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,7.347206791950833e-9,4.7133226766261264e-8,0.15588168466348423,0.43806314116954115,1,0.022950843447792343,0.08008284877218984,1.1886243917032342,4.1474914690711495
Generalized epilepsy,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-2.995742043682385e-8,7.625852957096876e-8,-0.3928402580716491,0.6527812657686246,1,0.005486262278099056,0.03218588510928311,0.2841335734725322,1.6669072836681205
Height,Non-brain-linked,New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-8.196886028008851e-8,2.8928411461074518e-8,-2.8335071350317365,0.9976979859923536,1,-0.00472075292305207,0.008985606772250522,-0.24448783698551943,0.46536465677378425
Intracarebral hemorrhage,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-3.903652925197145e-7,4.993506577580936e-7,-0.7817458262142188,0.7828180179124009,1,-0.11936614085597727,0.24293467163258506,-6.181973524748443,12.581588861854321
IQ,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,3.387517260518454e-8,2.565131737194229e-8,1.3206016717970828,0.0933171075646511,1,0.03732306133390437,0.01617390094832724,1.9329616872438689,0.8376464777821953
Ischemic stroke,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-6.277273387660668e-8,4.477446037317012e-8,-1.4019763354696182,0.9195388432778541,1,-0.06430232781837905,0.05690137797786392,-3.330218144796536,2.9469228849853053
Major depressive disorder,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-1.1319542405438996e-7,9.594681597533676e-8,-1.1797725948872235,0.880954663987098,1,-0.09499683391840455,0.10667166999576673,-4.919886895958858,5.524526762997141
Neuroticism,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-3.1088767292241416e-9,1.586497796993994e-8,-0.19595846493544872,0.5776786620831853,1,0.012383740378733979,0.017897570415312793,0.6413540272786508,0.9269153352145444
Openness,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-6.057839314972313e-8,7.981693336045504e-8,-0.7589666828735422,0.7760637563447922,1,-0.04354246104434383,0.08774430770886739,-2.255064455030883,4.54427849735109
PTSD,Brain-linked (non-sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,-1.7442818721395417e-7,1.027077132114006e-7,-1.698296863595173,0.9552741268027597,1,0.13040109171277467,0.0856910953709375,6.7534737303715,4.437942611623795
Schizophrenia,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.5963255794020794e-7,4.1261963201347084e-8,3.868758186837712,5.469553129543945e-5,0.0028988631586582907,0.05029049155560316,0.009709535597834757,2.604545016818778,0.5028569372602893
Subjective well-being,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,1.1392473303880775e-8,5.976054226612484e-9,1.9063537364082084,0.028302163371479894,1,0.08197016102252438,0.03344810942474343,4.245235387747209,1.7322778924899664
Years of education,Brain-linked (sig),New_Amygdala_CG-VMRs_subsetByOverlaps_DMRs,34656336,0.019308743458398184,5.0992027999346056e-9,7.354624004728915e-9,0.6933329014040546,0.24405032998577256,1,0.036737357379718026,0.024616662628045155,1.9026280741090589,1.2748971822575195
ADHD,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,-8.013847984348207e-9,2.1224326872548763e-8,-0.3775784283982736,0.6471281039567325,1,0.019415823512262148,0.020470469865843516,0.8138985859142042,0.8581086692659269
Alzheimers disease,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,-1.6330523692764212e-8,3.661438343676235e-8,-0.4460138929000152,0.6722063947701373,1,0.005492292994998753,0.06230037959523905,0.23023331970610564,2.6115910469859536
Anorexia nervosa,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,-2.2464931065158007e-8,1.1973637879707646e-7,-0.18761993047435072,0.5744126992815823,1,-0.005662944593939359,0.06760871352085761,-0.2373869227955671,2.834112923170744
Anxiety disorder,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,5.3101532952169215e-8,9.243430872849669e-8,0.5744786073766404,0.28282198642161904,1,0.13318640753143346,0.1461263339148373,5.583086840708352,6.125520066815649
Autism spectrum disorder,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,4.9401634646564816e-8,1.1312804945886126e-7,0.43668776119515434,0.3311689031499415,1,0.048412538751681236,0.040052232310312644,2.0294218684891163,1.678963306371371
Bipolar disorder,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,3.2428465923672083e-7,1.1304717279322614e-7,2.8685782335297128,0.0020616060712669738,0.12988118248981934,0.1645091890360763,0.04962953972710951,6.896117295349012,2.0804377510928966
BMI,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,2.6121246748895227e-9,1.7060370551202492e-8,0.1531106646863194,0.43915550291994,1,0.02936806162551883,0.01517496954784132,1.2310898794972653,0.6361247694942685
Childhood cognitive performance,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,3.470370294721852e-8,1.0308752240789935e-7,0.3366430983752041,0.36819298140284956,1,0.04078259786345589,0.07287952325481183,1.709579751279222,3.0550618098547857
Cigarettes per day,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,7.975182718031842e-8,4.3605487482707896e-8,1.8289401583216938,0.03370428669928278,1,0.12097622829855384,0.05878640281447712,5.0712441364767535,2.464287445313265
College attainment,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,3.65202035016159e-8,1.802833225096949e-8,2.025711696080595,0.021397168713154256,1,0.10715376677221551,0.03437576409869064,4.491815616072495,1.441009482393302
Conscientiousness,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,-5.852680907431222e-8,8.2347000299613e-8,-0.7107339534089534,0.7613754424088229,1,-0.10174183540733484,0.35417574011813385,-4.264951003188099,14.84681470581003
Coronary artery disease,Non-brain-linked,New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,4.613193359264009e-8,2.860588866952207e-8,1.6126726257517394,0.05340782540293585,1,0.12884984177828473,0.048458151106049514,5.401300848886648,2.0313339084650215
Crohns disease,Non-brain-linked,New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,-7.981698274486052e-8,1.0956217096120933e-7,-0.7285085905528456,0.7668488440417064,1,0.023733376143033762,0.029796226956855198,0.9948875601174284,1.2490382893338128
Depressive symptoms,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,3.0177569395245553e-9,1.3160523597593735e-8,0.22930371403128072,0.40931643350156843,1,0.04256088084901548,0.04162980673890598,1.7841242075773627,1.745094191615338
Epilepsy,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,7.245211031652137e-8,4.5764599568184805e-8,1.583147476436995,0.05669392732598578,1,0.11410211765749848,0.056178604176018554,4.783085927444862,2.3549702369625636
Ever smoked,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,2.3908496285239385e-8,2.2822182028124315e-8,1.0475990532270918,0.14741168692560966,1,0.06813568912858256,0.03587158322050673,2.8562033949793566,1.503713238804183
Extraversion,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,2.1894296212249657e-8,2.2791192515451514e-8,0.9606472411395851,0.16836478349880193,1,0.3790604214829776,0.7163753432527828,15.889964225632385,30.02998448605646
Focal epilepsy,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,2.1443714546026864e-8,5.038521077306034e-8,0.42559541216590996,0.3352013419459353,1,0.0549193986249429,0.10366096564732737,2.302185166231542,4.345399684003962
Generalized epilepsy,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,7.345499818552365e-8,8.72192569731027e-8,0.8421878462938092,0.19984140784020626,1,0.061147996440251054,0.043353649715388236,2.563283901029269,1.8173565584426294
Height,Non-brain-linked,New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,-1.410039794222571e-7,4.142027390647845e-8,-3.404226146370389,0.9996682410228139,1,-0.009080628015028892,0.015298254342450152,-0.38065396999397355,0.6412927872161789
Intracarebral hemorrhage,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,1.5609166331869155e-7,5.092375974009751e-7,0.30652030430460253,0.37960426137500264,1,0.100391798129506,0.21383668133446007,4.2083583260522355,8.963893416356342
IQ,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,8.182553811729095e-8,2.890215583164173e-8,2.83112230775911,0.0023192490002123967,0.11596245001061983,0.09028819139066568,0.021541033041910136,3.7848217589742603,0.902985975375665
Ischemic stroke,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,-7.985080165255e-10,4.675022964455243e-8,-0.017080301478659073,0.5068137231180482,1,0.03420430291259734,0.06674998922803638,1.4338219419414442,2.7981157640919148
Major depressive disorder,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,-2.195595875848267e-7,8.344911776735982e-8,-2.631059422304701,0.9957440424136332,1,-0.22878485918626512,0.15865691240591023,-9.590511226715737,6.6507936977862965
Neuroticism,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,1.4709411156287899e-8,1.4312661094298123e-8,1.027720216343824,0.15204072766966825,1,0.0460902219611109,0.01998931583131931,1.9320718719413887,0.8379390077494404
Openness,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,2.2665422797668536e-8,9.165300397984434e-8,0.2472960166439602,0.4023395706658826,1,0.08193578361046243,0.11155646169525027,3.434694303551475,4.676373699318697
PTSD,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,6.705860454402071e-8,1.2370107163244353e-7,0.5421020502010996,0.2938741032210167,1,-0.05828478664765874,0.12253145300284597,-2.4432600246330485,5.136438135938212
Schizophrenia,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,2.935769612649482e-7,4.951541355839004e-8,5.9290015000834755,1.523911517663108e-9,9.295860257744959e-8,0.10684500577106934,0.014455130237711158,4.478872557434801,0.6059495777888856
Subjective well-being,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,1.2416948848949794e-8,5.752008357601593e-9,2.1587153698308033,0.015436127816335016,0.8489870298984259,0.1124480918991311,0.03897559065666048,4.713750252604664,1.6338311944683959
Years of education,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs,45625197,0.0238553351096605,1.1447828961481826e-8,7.62884949062321e-9,1.5005970396391501,0.06672990875006007,1,0.08640004271373197,0.030866491925854764,3.6218331168503792,1.2939030947989076
ADHD,Brain-linked (sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,12956401,0.010533720834571558,-4.2999914106936196e-8,2.75962040743963e-8,-1.558182204734144,0.9404049689235741,1,-0.014267092130243244,0.011790298464581376,-1.3544209452958733,1.1192909561344881
Alzheimers disease,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,12956401,0.010533720834571558,-3.000141773176795e-8,3.988100068687643e-8,-0.7522734438717448,0.7740566827492966,1,-0.0118215289219944,0.032640961838773394,-1.122255763907875,3.098711495338486
Anorexia nervosa,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,12956401,0.010533720834571558,1.0236425974829391e-7,1.4065499161276492e-7,0.7277684110217103,0.2333776823333529,1,0.023717338438883233,0.03386880825770876,2.251563223608811,3.2152749051932052
Anxiety disorder,Brain-linked (non-sig),New_Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,12956401,0.010533720834571558,3.6190180839889203e-8,1.0530034035742612e-7,0.3436853168474774,0.3655414773664746,1,0.024083055738102006,0.07237203871341313,2.2862819431346306,6.870510416024022
